date,tweet,sentiment,saham
"2025-04-11","dalam keadaan ekonomi indonesia yang sedang seperti ini, apakah tindakan yg oke beli saham bbri?","Netral","bbri"
"2025-04-11","Harga saham BBRI saat Rp 3,630 terlihat menarik untuk investasi jangka panjang. Dengan PE ratio 9.10 dan harga dekat titik terendah 52 minggu (Rp 3,360), saham ini mungkin undervalued. Analis memprediksi target harga rata-rata Rp 4,950, menunjukkan potensi kenaikan 36%. Namun,","Positif","bbri"
"2025-04-11","saat ini saham bbri 3630, apakah oke jika dibeli?","Netral","bbri"
"2025-04-11","BBRI, BBNI *nfa dyor","Netral","bbri"
"2025-04-11","$BRIS, buy zone 1820–1700. Target ke 2830. Kalau dapet. Bisa jadi swing menarik nih. #BRIS #BBCA #Saham #IHSG #IHSG #BBRI","Positif","bbri"
"2025-04-11","masih awam bg, emang kenapa kalo belinya pas ex date, kan pas exdate pasti terjun kaya bbri skrng ?","Netral","bbri"
"2025-04-11","#0152: McopeetS bbri: 11 April 2025: portofolio WARUNG TEGAR saham BY JO ot C:","Netral","bbri"
"2025-04-11","Siap-siap Ex Dividen BBRI","Netral","bbri"
"2025-04-11","#0151: McopeetS tlkm, sido, myor, cpin, bbri: portofolio WARUNG TEGAR saham BY JO ot P: 11 April 2025:","Netral","bbri"
"2025-04-11","#0150: McopeetS pgeo, mapi, kaef, imas, gpso, bumi, arto, bbri: portofolio WARUNG TEGAR saham BY JO ot C: 11 April 2025: 0 beli 1 jual:","Netral","bbri"
"2025-04-11","Meja sebelah ngobrolin saham BBRI yang turun. Meja sebelahnya lagi, ngobrolin bank syariah. Ini kedai kopi, peminum kopinya berat amat bahasannya.","Netral","bbri"
"2025-04-11","BBRI kenapa lagi dah","Negatif","bbri"
"2025-04-11","Kebiasaan bbri naik dikit turun banyak","Negatif","bbri"
"2025-04-11","Saham BBRI saat Ex Dividen https:// investor.id/market/394416/ saham-bbri-saat-ex-dividen … via @InvestorID","Netral","bbri"
"2025-04-11","IHSG Melemah ke 6.231,1 di Pagi Ini (11/4), BBRI, MAPA, CPIN Jadi Top Losers LQ45 http:// investasi.kontan.co.id/news/ihsg-mele mah-ke-62311-di-pagi-ini-114-bbri-mapa-cpin-jadi-top-losers-lq45 … #IHSG","Negatif","bbri"
"2025-04-11","Biasa setelah crash yang rebound duluan itu big banks (BBCA, BBRI, BMRI, BBNI), tapi tetep perlu lihat situasi","Positif","bbri"
"2025-04-11","Aku lepas BBRI kak, minus banyak, tapi yaudahlah aku taksanggup lagi","Negatif","bbri"
"2025-04-11","Thanks bbri buat makan siang hari ini, semoga bmri ato bbni bs buat makan siang selasa nanti.","Positif","bbri"
"2025-04-11","bbri dah kek saham gorengan","Negatif","bbri"
"2025-04-11","padahal mau lepas BBRI serok BMRI hari ini","Netral","bbri"
"2025-04-11","anjir bgt aaaaaaaaaaaaaaa gabisa lepas BBRI","Negatif","bbri"
"2025-04-11","IHSG open langsung merah, terlampau berat neh gegara $BBRI dan $BBCA kalau di Gorengan ada $DGNS dan $DNAR Candy yg joget gemoy","Negatif","bbri"
"2025-04-11","anjirrrr BBRI ex date malah terjun payung. nangis bgt","Negatif","bbri"
"2025-04-11","BBRI opening udah -5,26, roller coaster lagi hari ini awikwok","Negatif","bbri"
"2025-04-11","Mudah2an bbri ga ngajak2 temen hari ini (ex date)","Negatif","bbri"
"2025-04-11","Pegangan yg kencang wahai para holder $BBRI hari ini exdate","Negatif","bbri"
"2025-04-11","Jadi hari ini mending cabut tp bbri karna ex date juga atau diemin aja? Saham us merah smalem","Netral","bbri"
"2025-04-11","Siap-siap Ex Dividen BBRI https:// investor.id/market/394401/ siapsiap-ex-dividen-bbri … via @InvestorID","Netral","bbri"
"2025-04-11","BBRI, BMRI, dan BBNI ex-date dividen.","Netral","bbri"
"2025-04-11","JAKARTA – Sejumlah bank di Indonesia terpantau masih menjual dolar Amerika Serikat (AS) pada harga di atas Rp17.000/US$, meskipun nilai tukar rupiah telah menguat tipis. Baca selengkapnya: https:// idnfinancials.com/id/news/53704/ bbca-dan-bbri-jual-dolar-di-atas-rp17-000-meski-rupiah-menguat-0-17 …","Negatif","bbri"
"2025-04-12","BBRI boleh aja bagus, tapi kalo asing lagi distribusi (jual besar-besaran), harga bisa amblas. Jangan FOMO, jangan panik jual rugi. Pake data, cek aliran dana asing, dan sabun... eh, sabun apa, sabun tenang! Yuk, jadi retail cerdas! #InvestasiGokil #BBRI","Negatif","bbri"
"2025-04-12","Lu pikir Asing jual Rugi BBRI? Hello! Banyak retail nyangkut gara-gara mikir investor asing ga bakal jual rugi saham yang udah dibeli. ""Bank gede gitu, masa sih dijual murah?"" Eits, tunggu dulu! Mereka pake trik judi kuda yang bikin untung meski rugi. Penasaran? #BBRI","Netral","bbri"
"2025-04-12","kemarin dapat dividen ya kurangi dulu dong sama dividen artinya modanya sekarang 4200- dividen rebound bbri akan terjadi jika asing beli danantara beli eps terus membaik tapi bisa aja koreksi lagi kalau market panik lagi kalau udah banyak ga perlu avg down dan kalau mau tambah","Netral","bbri"
"2025-04-12","klo ptro kykny turun krn gagal masuk MSCI BMRI pasti jatoh minimal sejumlah dividennya, kl BBRI ama BBNI sy hawatir kena sentimen BMRI","Negatif","bbri"
"2025-04-12","kak kalau bbri nyangkut di 4200 mending avg down ga ya? gatau reboundnya kapan","Netral","bbri"
"2025-04-12","Terwujud jika.... Dividen BBRI, BMRI, BBNI dan BBTN masuk. Lanjut kemudian dividen Pertamina, TLKM, SMGR, ANTM, PTBA, TINS, Freeport, Inalum trip kedua. Sekarang masih cekak om.","Netral","bbri"
"2025-04-12","Skrg cuma megang BBRI, ABMM, BSSR, PTBA","Netral","bbri"
"2025-04-12","deym merah gara gara bbri","Negatif","bbri"
"2025-04-12","QRIS Dinamis dan Voice Notification di BRImerchant! QRIS Dinamis – Transaksi lebih cepat & tepat Voice Notification – Notifikasi suara setiap pembayaran masuk Bisnis makin lancar, gak ada transaksi terlewat! http:// bbri.id/qrisdinamisbri #SerbaBisaUntungTerus","Netral","bbri"
"2025-04-12","Sobat BRI Ingin makan makanan ciri khas nusantara Indonesia? kunjungi Daun Muda dengan promo spesial BRI Cek disini : http:// bbri.id/daunmuda25 #PromoMerchantBRI #Promoholic #EDCBRI #TabunganBRI #BRImerchant #TanyaSabrinaAja #SerbaBisaUntungTerus","Netral","bbri"
"2025-04-12","Sobat BRI mo makan Bakmi Spesial? Kunjungi menu Bakmie dari Mpek Tjoen, cek promonya dengan promo spesial BRI Cek disini : http:// bbri.id/mpektjoen25 #Promoholic #EDCBRI #TabunganBRI #BRImerchant #TanyaSabrinaAja #SerbaBisaUntungTerus","Netral","bbri"
"2025-04-12","Sobat BRI, Nikmati hidangan menu Steak Juicy di restoran El Profesor bersama keluarga mengisi waktu di weekend, dapatkan promo spesial BRI dengan menggunakan Debit BRI & Kartu Kredit BRI hingga 31 Agustus 2025 Cek disini : http:// bbri.id/elprofesor25 #PromoMerchantBRI #Promoholic","Netral","bbri"
"2025-04-12","Terakhir main trading itu 2023 njir. Skrg main lagi cm buat buktiin kl IHSG merah tuh bukan akhir dunia. IHSG merah itu bukan salah Prabowo. IHSG merah malah muncul orang2 kaya baru. Dan terbukti, semua porto ku hijau kecuali Fore yg blm listing sama BBRI yg turun hbs Ex Date","Positif","bbri"
"2025-04-12","Retail kita? Banyak yang nyangkut soalnya mikir, ""BBRI bank gede, asing ga bakal jual murah!"" Padahal, asing ga peduli rugi di saham asli. Mereka main di kasino global (ETF). Kalo BBRI turun, mereka jual, cuan dari tiket, dan santai. Retail? Nangis di pojokan.","Negatif","bbri"
"2025-04-12","Nah, tiap orang beli tiket, mereka potong ""biaya masuk"" 1%. Dari $1 miliar, itu $10 juta setahun! Kuda lu (BBRI) anjlok? Mereka tetep cuan dari biaya ini. Makanya, meski jual saham BBRI rugi (katakanlah minus $20 juta), biaya tiket tetep bikin mereka untung!","Netral","bbri"
"2025-04-12","Jadi gini, investor asing (kayak Morgan Stanley) beli saham BBRI, misal $100 juta. Itu kayak mereka beli gerombolan kuda balap di Indonesia. Keren, kan? Tapi, kalo kuda ga lari kenceng (saham BBRI turun), apa mereka nangis? Nope! Mereka buka lapak judi di luar negeri!","Netral","bbri"
"2025-04-12","Lihat saja 3 bank gede Merem saja sesudah def ini mana yg turun bayak Bbri saja kaga turun kemaren","Netral","bbri"
"2025-04-12","Berikut persentase penurunan saham dari harga puncak (52-week high) per 11 April 2025: 1. BBNI: ~24.96% (dari 5,850 ke 4,390 IDR) 2. BBCA: ~24.43% (dari 10,950 ke 8,275 IDR) 3. BMRI: ~32.45% (dari 7,550 ke 5,100 IDR) Untuk BBRI, ADRO, ABMM, PTBA, ASII, dan LPFF, data","Negatif","bbri"
"2025-04-12","berapa persen saham BBNI BBCA BMRI BBRI ADRO ABMM PTBA ASII LPFF, turun dari harga puncaknya? @grok","Netral","bbri"
"2025-04-13","lah ini BBRI bagi dividend 5% tapi drop -5% juga","Negatif","bbri"
"2025-04-13","kepemilikan $GOTO di broker PD roller coaster . overall broker lokal selalu ada $BBRI di top akum. https:// ceritasaham.com/broker/PD","Netral","bbri"
"2025-04-13","Permasalahan dia itu adalah beli saham yg downtren lalu dibeli terus Dia beli BBRI dan tiap turun 150 dibeli terus Ya udah mah downtren lalu dibeli terus Sama beli adro tp gatau kl tipe sahamnya siklikal Tp alhamdulilahnya dia mulai terbuka dan tercerahkan","Negatif","bbri"
"2025-04-13","DANATARA Akan Segera Masuk ke Pasar Saham? Kabar Baik Bagi BBRI, BMRI, B... https:// youtu.be/3sm7rMr0MiE?si =8SNqaUgw60CBQHiZ … via @YouTube","Positif","bbri"
"2025-04-13","emas naik beli btc naik beli bbri naik beli emas turun gantungdiri btc turun gantungdiri bbri turun gantungdiri","Netral","bbri"
"2025-04-13","Mungkin ini tulisan dasar untuk membantu mindset-mu bisa menyesuaikan dengan targetmu: https:// mikirduit.com/pahami-holding -stamina-kunci-kaya-pelan-pelan-tapi-pasti/ … $BBCA $BBRI $BMRI","Netral","bbri"
"2025-04-13","udahh kak tgl 11 kemarin pembagian dividennya, yuri abis wd bbrapa hari yg lalu, pas cek saldo rdn kok masih utuh saldonya, trnyata dividen bbca wkwkwk mantap, alhamdulillah bisa nambahin bayar kos yuri satu lagi bbri wkwkw","Positif","bbri"
"2025-04-13","Sobat BRI Ingin bergaya dengan tas yang tampil stylish? kunjungi Christy NG dengan promo spesial BRI Cek disini : http:// bbri.id/christyng25 #PromoMerchantBRI #Promoholic #EDCBRI #TabunganBRI #BRImerchant #TanyaSabrinaAja #SerbaBisaUntungTerus","Netral","bbri"
"2025-04-13","Sobat BRI, Mo tampil lebih keren fashion kamu dan makin stylish? kunjungi Kukai dengan promo spesial BRI Cek disini http:// bbri.id/kukai25 #PromoMerchantBRI #Promoholic #EDCBRI #TabunganBRI #BRImerchant #TanyaSabrinaAja #SerbaBisaUntungTerus","Netral","bbri"
"2025-04-13","Sobat BRI, Nikmati sajian sushi dan hidangan Jepang favorit kamu di Edogawa Sushi dengan promo spesial BRI. Diskon 10% setiap Jumat-Minggu menggunakan QRIS BRImo hingga 31 Desember 2025 Cek disini : http:// bbri.id/edogawasushi25 #PromoMerchantBRI #Promoholic #EDCBRI #TabunganBRI","Netral","bbri"
"2025-04-13","Wall Street & Asia Rebound. IHSG Rupiah Malah Melemah Pekan Ini. #CTASaham #Trending #Breakingnews #IDX #Saham #IHSG #Wallstreet #BBCA #BBRI #BMRI #ANTM #BRMS #ITMG #EMAS #Rupiah #Dividen #BLACKROCK #thefed #Astrocyclectasaham #Trump #tradewar #China #trading #Tradingsaham","Negatif","bbri"
"2025-04-13","Hmm..klo kaya gini akan jd sentimem negatif utk emiten2 yg trgabung di dlmnya ga si? Kaya BMRI, BBRI, BBNI?","Negatif","bbri"
"2025-04-13","update saham2 tbk danantara terbaru BUMN Berstatus PT (Persero) Tbk 1. PT Bank Mandiri (Persero) Tbk bmri 2. PT Bank Rakyat Indonesia (Persero) Tbk bbri 3. PT Bank Negara Indonesia (Persero) Tbk bbni 4. PT Bank Tabungan Negara (Persero) Tbk bbtn 5. PT Telekomunikasi","Netral","bbri"
"2025-04-13","Berharap senin $BBRI hijau","Positif","bbri"
"2025-04-13","Wei-Ji: Hukum T: THS IJO, kcuali bbri (ex-date), hero: Trump Turmoil: 08-11 April 2025: IJO= CUTE plus:","Netral","bbri"
"2025-04-14","BRI Siapkan Dana Rp3 Triliun untuk Buyback Saham Sebagai Cerminan Optimisme Terhadap Keberlanjutan Kinerja Jangka Panjang https:// arahpublik.com/ekobis/1255877 863/bri-siapkan-dana-rp3-triliun-untuk-buyback-saham-sebagai-cerminan-optimisme-terhadap-keberlanjutan-kinerja-jangka-panjang … #BRI #BBRI #sahambbri","Positif","bbri"
"2025-04-14","ADES AMRT ASII BBCA BBRI BNII BREN BYAN KIJA MAPI MTEL ROTI: #104: IJO, smua saham CUTE plus: portofolio WARUNG TEGAR saham BY JO ot B: 14 April 2025:","Positif","bbri"
"2025-04-14","BBRI Market Outlook Daily Time Frame BBRI sedang berusaha kembali untuk menutupi gap down di 3,770. Kemungkinan pada besok hari BBRI masih bisa melanjutkan sedikit koreksi ke 3,650 lalu kedepanya akan kembali melanjutkan kebaikan ke 3,770 hingga 3,800.","Netral","bbri"
"2025-04-14","Barusan kejadian, mau ngajarin temen pake ajaib trus nyontohin buy BBRI 1 lot pake 0 cash. pikirku pasti gagal karena gaada duit, eh tiba2 kebeli anjrit. Nyari di help gaada guide tentang 8x leverage ini","Negatif","bbri"
"2025-04-14","cara paling gampang: pilih saham bluechip kek BBCA, BBRI, TLKM, UNVR cara paling efektif: belajar analisis fundamental (laporan keuangan) dan analisis teknikal (chart)","Positif","bbri"
"2025-04-14","lumayan jg ga ngapain2 dpt segini, ditunggu next dividen bbri bbni bmri. tp aku tetep menghargai jerih payah nopping donat walau hasilnya berkali2 lipat dr hasil investingku krn pgn nyoba rasanya jualan sendiri biar kl next ga rejekinya jd wanita karir tp bisa menghasilkan","Positif","bbri"
"2025-04-14","ADES ADRO ANTM APLN ARTO ASII BANK BBCA BBRI BUMI CLEO CPIN DSSA EXCL JSMR KEJU MYOR PGAS SIDO TLKM WIKA: portofolio WARUNG TEGAR saham BY JO ot P: 14/04/2025: Rasio Total CUTE plus at TCUTE min = 2801 X: naek dari 2232 X: Komodo CUAN BY JO","Positif","bbri"
"2025-04-14","Saham bbri bagus jg nahan penurunan harga. udah bagi deviden, tp penurunan harga bbri gak sebesar yg saya kira.","Positif","bbri"
"2025-04-14","BBRI ada support cukup kuat disini, entry sampai 3500 SL 3440","Positif","bbri"
"2025-04-14","Sobat BRI, Lagi buru-buru mau pesan transportasi online tapi saldo e-wallet habis? Top up dengan cepat dan mudah pakai BRImo aja Cukup dengan 1 aplikasi kamu bisa top up ke 6 jenis e-wallet berbeda. Cek cara mudahnya di sini: http:// bbri.id/ewallet dan buruan pakai BRImo","Netral","bbri"
"2025-04-14","ADMR ADRO AMRT ARTO ASRI BBCA BBRI BLTA BNII BREN BUMI BYAN DSSA ELSA EXCL GOTO GPSO HERO IMAS INDY JSMR KAEF KEJU LAJU MAPI MIDI PGEO SIDO TAYS TLKM UNVR: #102: portofolio WARUNG TEGAR saham BY JO ot C: 14/04/2025: +","Netral","bbri"
"2025-04-14","Minggu lalu asing keluar massive di pasar modal kita… kamu sudah jualan atau justru borong? #IHSG #pasarsaham #saham #BMRI #BBRI #BRMS #UNTR #BBCA #ASII #JPFA #INDF #GOTO #AMRT #infosaham #sahampemula","Negatif","bbri"
"2025-04-14","Siap-siap! Tahap Awal Buyback BBRI Dimulai April Ini https:// landbank.co.id/siap-siap-taha p-awal-buyback-bbri-dimulai-april-ini/ … #stockmarkets #stockmarketnews #sahambbri #BankBRI #bank #bursa #april","Netral","bbri"
"2025-04-14","""IHSG naik 1,35% ke 6.346 didorong saham BREN (+6,31%), TLKM (+2,58%), dan BBRI (+0,55%). Sektor barang baku, energi, dan properti jadi penggerak utama. Volume transaksi Rp4,6 triliun."" https:// tinyurl.com/2aqdopsy","Positif","bbri"
"2025-04-14","Siapkan Dana Rp 3 T, Periode Buyback Saham BBRI Dimulai Bulan Ini","Netral","bbri"
"2025-04-14","IHSG Terbang 1,35% Dipicu Saham BREN Hingga BBRI","Positif","bbri"
"2025-04-14","BRI Siapkan Dana Buyback Saham BBRI Rp3 T Karena Optimis Terhadap Keberlanjutan Kinerja Jangka Panjang Bank Rakyat Indonesia","Positif","bbri"
"2025-04-14","Indeks Harga Saham Gabungan (IHSG) di Bursa Efek Indonesia melesat ke level psikologis 6.300, setelah sempat dibuka melemah di awal perdagangan hari ini, Senin (14/4/2025).","Netral","bbri"
"2025-04-14","Hehe, mantau bbca / bbri paling nggeh mas?","Netral","bbri"
"2025-04-14","#0155: McopeetS bbri: portofolio WARUNG TEGAR saham BY JO ot P: 14 April 2025:","Netral","bbri"
"2025-04-14","$BMRI XL meroket. AK buang lot banyak juga, lebih banyak dari $BBRI. https:// ceritasaham.com/emiten/BMRI","Netral","bbri"
"2025-04-15","Top revenue dari perusahaan holding Astra Group yang naik sekitar 4% (yoy) #ASII #BBRI #BMRI #UNTR #AMRT #HMSP #INDF #BBCA #GGRM #AADI #infosaham #toprevenue #sahampemula #saham #ihsg #pasarmodal #pasarsaham","Netral","bbri"
"2025-04-15","6 saham (#ANTM #BBCA #BBRI #BMRI #BBNI #WIFI) kemarin, memberikan signal momentum kenaikan sudah relatif terbatas & rapuh untuk the next PROFIT TAKING. #CTASaham #IDX #Saham #IHSG #BUMN #Dividen #gold #Basicmetal #Astrocyclectasaham #IPO #YUPI #FORE #MDLA #candlestick #trading","Negatif","bbri"
"2025-04-15","Siapkan Dana Rp 3 Triliun, BBRI Lakukan Buyback Mulai Bulan Ini https:// finance.detik.com/bursa-dan-vala s/d-7868107/siapkan-dana-rp-3-triliun-bbri-lakukan-buyback-mulai-bulan-ini …","Netral","bbri"
"2025-04-15","Posit1F: ADES AMRT ASII BBCA BBRI BNII BREN BYAN KIJA MAPI MTEL ROTI ADRO ANTM APLN ARTO ASII BANK BUMI CLEO CPIN DSSA EXCL JSMR KEJU MYOR PGAS SIDO TLKM WIKA: portofolio WARUNG TEGAR saham BY JO ot B, ot P: 15/04/2025","Positif","bbri"
"2025-04-15","Saham BBRI makin menarik, apalagi setelah buyback triliunan ini #buybackbbri #bbrisolid #qrisbri","Positif","bbri"
"2025-04-15","Saham BBRI, kini makin banyak dimiliki oleh orang-orang di dalamnya. #BuybackBBRI #BBRISolid #qrisbri","Positif","bbri"
"2025-04-15","Saham BBRI jadi makin menarik dengan strategi ini. #BuybackBBRI #BBRISolid #qrisbri","Positif","bbri"
"2025-04-15","Saham BBRI bukan cuma punya nilai finansial, tapi juga semangat kebersamaan. #BuybackBBRI #BBRISolid #qrisbri","Positif","bbri"
"2025-04-15","BBRI Market Outlook Daily Time Frame BBRI sudah berhasil menutupi gap down di 3,770 sesuai proyeksi kita kemarin di grup free telegram. Kedepanya BBRI akan mengalami sideways/ranging diantara 3,930 (Highest) hingga 3,610 (Lowest).","Netral","bbri"
"2025-04-15","net buy sell asing hari ini antm dan bbca diakum bbni bmri itmg bbri goto di distribusi ASII dan ANTM paling banyak diakum 20 dan 60 hari ini","Netral","bbri"
"2025-04-15","Buyback BBRI resmi disetujui lewat RUPST 24 Maret 2025. #BuybackBBRI #BBRISolid #qrisbri","Netral","bbri"
"2025-04-15","Setiap saham BBRI yang dibeli kembali, mencerminkan investasi jangka panjang BRI. #BuybackBBRI #BBRISolid #qrisbri","Positif","bbri"
"2025-04-15","Langkah buyback makin menegaskan posisi BBRI sebagai emiten unggulan. #BuybackBBRI #BBRISolid #qrisbri","Positif","bbri"
"2025-04-15","Kinerja saham BBRI makin cemerlang dengan langkah buyback yang tepat sasaran. #BuybackBBRI #BBRISolid #qrisbri","Positif","bbri"
"2025-04-15","Dorong motivasi, hasilkan performa! BBRI buyback hadirkan energi baru. #BuybackBBRI #BBRISolid #qrisbri","Positif","bbri"
"2025-04-15","#105: portofolio WARUNG TEGAR saham BY JO ot C: 15 April 2025: ADRO AMRT ARTO ASRI BBCA BBRI BLTA BNII BREN BUMI BYAN DSSA ELSA EXCL GOTO GPSO HERO IMAS INDY JSMR KAEF KEJU LAJU MAPI MIDI PGEO SIDO TAYS TLKM UNVR: Posit1F","Netral","bbri"
"2025-04-15","BBRI terus jaga performa saham agar tetap menarik di mata pasar. #BuybackBBRI #BBRISolid #qrisbri","Positif","bbri"
"2025-04-15","Keputusan buyback BBRI jadi bentuk komitmen jangka panjang terhadap ekosistem pasar modal. #BuybackBBRI #BBRISolid #qrisbri","Positif","bbri"
"2025-04-15","Percaya BBRI? Tindakan buyback makin meyakinkan! #BuybackBBRI #BBRISolid #qrisbri","Positif","bbri"
"2025-04-15","BBRI bukan hanya bank, tapi mitra strategis para investor. #BuybackBBRI #BBRISolid #qrisbri","Positif","bbri"
"2025-04-15","Saham BBRI makin kokoh, buyback jadi sinyal positif untuk investor. #BuybackBBRI #BBRISolid #qrisbri","Positif","bbri"
"2025-04-15","BBRI buyback = kepercayaan + stabilitas jangka panjang. #BuybackBBRI #BBRISolid #qrisbri","Positif","bbri"
"2025-04-15","Saham BBRI bukan hanya investasi, tapi juga bagian dari perjalanan bersama Insan BRILiaN. #BuybackBBRI #BBRISolid #qrisbri","Positif","bbri"
"2025-04-15","Buyback BBRI memberi sinyal kuat kepada pasar: kami siap tumbuh lebih hebat. #BuybackBBRI #BBRISolid #qrisbri","Positif","bbri"
"2025-04-15","Saham BBRI tumbuh bersama dengan semangat kolektif seluruh insan BRILiaN. #BuybackBBRI #BBRISolid #qrisbri","Positif","bbri"
"2025-04-15","Saham BBRI makin terpercaya karena strategi buyback disusun dengan penuh perhitungan. #BuybackBBRI #BBRISolid #qrisbri","Positif","bbri"
"2025-04-15","Kami sudah rangkum pilihan saham yang punya peluang besar jadi inceran Danantara. Ulasan detail tentang list sahamnya bisa cek di sini: https:// mikirduit.com/54-saham-yang- berpotensi-jadi-inceran-danantara-hingga-bpjs-ketenagakerjaan/ … $ADRO $BBRI $BBCA","Netral","bbri"
"2025-04-15","Bbca bbri bmri kelar borong Next borong apa lagi enaknya?","Netral","bbri"
"2025-04-15","betul, kayak BBCA & BBRI potensial cuman yang bikin ngeri itu inflasi indo, kalau average pendapatan BBCA sama BBRI misal 10% per tahun tapi inflasi kita sama 10%, sebenarnya asset kita stuck. makanya kalau saham aku prefer stock us karena asset kita ikut ecos us","Negatif","bbri"
"2025-04-15","Saya di bbri di hajar turun beli Hari ke 2 turun beli sampe hari ke 5 dah abis peluru. Sekarang naik tp posisi minus wkwk","Negatif","bbri"
"2025-04-15","Its time to cicil2. secara perbankan bmri dan bbri worth it to buy untuk jangka pendek - panjang. selain itu klo pengen harga saham yg terjangkau terdapat bles dan juga dooh, saat ini bles sudah mendekati area take profit di 196 sementara dooh masi blm. target dooh di kisar 100.","Positif","bbri"
"2025-04-15","#0157: CURI: (CUan RIil): JUAL bumi, bren, bnii, bbri, bbca: portofolio WARUNG TEGAR saham BY JO ot C: 15 April 2025:","Netral","bbri"
"2025-04-15","Oalah kampret Mau beli bmri kenapa jd kebeli bbri","Negatif","bbri"
"2025-04-15","BBRI Buyback Triliunan https:// investor.id/market/394731/ bbri-buyback-triliunan … via @InvestorID","Netral","bbri"
"2025-04-15","THS: ADMR ADRO AMRT ARTO ASRI BBCA BBRI BLTA BNII BREN BUMI BYAN DSSA ELSA EXCL GOTO GPSO HERO IMAS INDY JSMR KAEF KEJU LAJU MAPI MIDI PGEO SIDO TAYS TLKM UNVR: 08 April 2025 - 14 April 2025: ot B, ot C, ot P: THS","Netral","bbri"
"2025-04-15","IHSG TECHNICAL VIEW (15/04) IHSG kemarin ditutup naik 1.7%, tapi kembali disertai net sell asing ~623 Miliar. Saham yang paling banyak dijual asing adalah BMRI, BBNI, GOTO, BBRI dan ITMG.","Negatif","bbri"
"2025-04-15","saham bbri hari ini ! PART 2, ALHAMDULILAH SAHAM BBRI MAU TERBANG? GINI ... https:// youtu.be/LOczW-hWoLA?si =wJep9ghilYstlZXY … via @YouTube","Positif","bbri"
"2025-04-16","sebenernya yang concern aku lebih di BBRI yang tiba tiba kejual sih kak ini mana cs ajaib susah banget dikontak @ajaib_investasi","Negatif","bbri"
"2025-04-16","oogituu, bbri dapetin passport ini di dr hewan ya kak?","Netral","bbri"
"2025-04-16","guyss mau nanya dong buat yang sekarang pake dan pernah pake ajaib, ini tu kenapa ya gw udah jual saham tapi ga masuk ke rdn, dan ini juga gatau kenapa tiba tiba saham BBRI kejual 49 lot padahal gapernah disentuh BBRI nya mohon solusinya dong kakak kakak sekalian","Negatif","bbri"
"2025-04-16","Sobat BRI, Nikmati suasana bersantap dengan sajian ala Street Food di Penang Bistro dengan promo spesial BRI. Dapatkan potongan hingga Rp150 ribu menggunakan Debit BRI & Kartu Kredit BRI setiap Senin–Kamis hingga 28 Februari 2026. Cek disini : http:// bbri.id/penangbistro25","Netral","bbri"
"2025-04-16","Borong BBRI dan BBCA","Positif","bbri"
"2025-04-16","#108: Rasio Total CUTE plus at Total CUTE minus = Posit1F: portofolio WARUNG TEGAR saham BY JO ot P: 16/04/2025: ADES ADRO ANTM APLN ARTO ASII BANK BBCA BBRI BUMI CLEO CPIN DSSA EXCL JSMR KEJU MYOR PGAS SIDO TLKM WIKA","Positif","bbri"
"2025-04-16","#107: Posit1F: portofolio WARUNG TEGAR saham BY JO ot B, n ot C: 16 April 2025: ADRO AMRT ARTO ASRI BBCA BBRI BLTA BNII BREN BUMI BYAN DSSA ELSA EXCL GOTO GPSO HERO IMAS INDY JSMR KAEF KEJU LAJU MAPI MIDI PGEO SIDO TAYS TLKM","Positif","bbri"
"2025-04-16","Sobat BRI Mo makan di restoran yang menyajikan hidangan khas Nusantara, kunjungi Seribu Rasa dengan promo spesial BRI Cek disini : http:// bbri.id/seriburasa25 #PromoMerchantBRI #Promoholic #EDCBRI #TabunganBRI #BRImerchant #TanyaSabrinaAja #SerbaBisaUntungTerus","Netral","bbri"
"2025-04-16","Sobat BRI Mo makan di restoran yang menyajikan spesial menu Japanese Yakiniku BBQ, kunjungi Gyu Shige dengan promo spesial BRI Cek disini : http:// bbri.id/gyushige25 #PromoMerchantBRI #Promoholic #EDCBRI #TabunganBRI #BRImerchant #TanyaSabrinaAja #SerbaBisaUntungTerus","Netral","bbri"
"2025-04-16","Bbri bgst","Negatif","bbri"
"2025-04-16","#0161: McopeetS bbri: portofolio WARUNG TEGAR saham BY JO ot P: 16 April 2025:","Netral","bbri"
"2025-04-16","Wey kenapa BBRI, BBNI, sama BBRI tbtb letoy","Negatif","bbri"
"2025-04-16","Ambisi Besar Bos BRI, Mau Bawa Laba BBRI Terbesar di Asia Tenggara","Positif","bbri"
"2025-04-16","#0160: bli-bli-bli jsmr, dssa, excl, cleo, bumi, bbri, bbca: portofolio WARUNG TEGAR saham BY JO ot P: 16 April 2025:","Positif","bbri"
"2025-04-16","Stock Picks 16 April 2025 BBRI Spec Buy dengan support 3620, cut loss jika break di bawah 3550. Jika tidak break di bawah 3620, potensi naik ke 3760-3830 short term. Disclaimer: http:// bit.ly/cgsiid-disclai mer … #cgsi #cgsid #stockpicks #sobatgenvest #akuinvestorsaham","Positif","bbri"
"2025-04-16","IHSG TECHNICAL VIEW (16/04) IHSG kemarin ditutup naik 1.15%, tapi kembali disertai net sell asing ~302 Miliar. Saham yang paling banyak dijual asing adalah BBNI, BMRI, ITMG, BBRI, dan GOTO.","Netral","bbri"
